snapshot_id,extracted_at_utc,guild_name,world,character_name,guild_rank,vocation,level,status,joined,created_at
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Fantasma Zapatista,Black Commander,Master Sorcerer,131,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Francisco Pantera,Black Commander,Druid,138,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Jide Phyx,Black Commander,Knight,147,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Joharvs,Black Commander,Royal Paladin,258,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Kuhlitz,Black Commander,Royal Paladin,307,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Mante Ka,Black Commander,Exalted Monk,152,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Merake Mettor,Black Commander,Elite Knight,162,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Monty Code,Black Commander,Elder Druid,399,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Mottor Psico,Black Commander,Royal Paladin,336,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Neit Yeki,Black Commander,Royal Paladin,281,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Seran Wine,Black Commander,Royal Paladin,289,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Silah Leon,Black Commander,Elder Druid,129,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Veruzk,Black Commander,Royal Paladin,142,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Alan Seductor,Black Sergeant,Elite Knight,131,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Arepapower,Black Sergeant,Exalted Monk,55,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Chorizon Macabro,Black Sergeant,Elder Druid,105,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Julio Of Paladin,Black Sergeant,Royal Paladin,148,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Tanque Sovieta,Black Sergeant,Elite Knight,113,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Akonvolder,Black Soldier,Master Sorcerer,65,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Alma Fuerte,Black Soldier,Elite Knight,369,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Brujita del barrio,Black Soldier,Monk,29,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Cabeza de jovito,Black Soldier,Master Sorcerer,372,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Cobra Rick,Black Soldier,Elder Druid,116,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Darandil,Black Soldier,Elder Druid,120,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Drathuz wolf,Black Soldier,Master Sorcerer,164,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Isturiz Royma,Black Soldier,Royal Paladin,248,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Masterelar,Black Soldier,Knight,33,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Maxx Stark,Black Soldier,Master Sorcerer,700,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Nemas de la oz,Black Soldier,Royal Paladin,193,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Ojo de Churea,Black Soldier,Master Sorcerer,156,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Pakatela,Black Soldier,Royal Paladin,190,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Psyone,Black Soldier,Royal Paladin,364,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Shottem,Black Soldier,Royal Paladin,95,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Sirius Juan,Black Soldier,Master Sorcerer,41,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Sukeno,Black Soldier,Royal Paladin,159,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Tankemzs,Black Soldier,Elite Knight,455,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Tano Mira,Black Soldier,Knight,74,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Trishula Ice Breaker,Black Soldier,Royal Paladin,148,online,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Vizaviza,Black Soldier,Royal Paladin,80,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Wezglowie,Black Soldier,Elite Knight,204,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Zhrooms,Black Soldier,Exalted Monk,313,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Alan Genial,Black,Elite Knight,108,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Athormentado,Black,Elite Knight,168,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Azriana Klon,Black,Royal Paladin,70,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Capi Yami,Black,Master Sorcerer,104,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Coronel Esperanca,Black,Royal Paladin,217,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Dark Izis,Black,Royal Paladin,188,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Dead Silenciosa,Black,Elite Knight,116,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Deja Glan,Black,Paladin,102,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Dex Druid,Black,Elder Druid,116,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,El Chacorta,Black,Paladin,81,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,El Noa Noa,Black,Royal Paladin,28,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Eldilvert Shantus,Black,Exalted Monk,161,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Enda Abader,Black,Exalted Monk,144,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Excalibur seiber,Black,Elite Knight,122,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Legolas ligerus,Black,Paladin,65,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Mante Kosa,Black,Master Sorcerer,90,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Nahual Slayer,Black,Elite Knight,79,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Nekiluz,Black,Royal Paladin,162,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Otro Jugador,Black,Sorcerer,133,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Rasisco,Black,Royal Paladin,167,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Rasisco el Fuerte,Black,Elite Knight,119,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Royalsito,Black,Paladin,78,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Soza,Black,Elite Knight,128,offline,,2026-05-16 18:08:15.43279+00
fa804de3-17ba-4247-aa73-50543b5360ee,2026-05-16 18:08:08.855107+00,Black Clover,Lobera,Ulility,Black,Royal Paladin,45,offline,,2026-05-16 18:08:15.43279+00
